mol,Target,Name,Degradation Identification new 1,Article_DOI,handle1,handle2,linker,atoms_NAF,Compound ID,Uniprot,E3 Ligase,Uniprot_E3,E3_PDB,Closest_E3,target_PDB,Closest_target,DC50_nM_,Dmax_prc_,Assay_DC50_Dmax_,Percent_degradation_prc_,Assay_Percent_degradation_,IC50_nM_Protac_to_Target_,Assay_Protac_to_Target_IC50_,EC50_nM_Protac_to_Target_,Assay_Protac_to_Target_EC50_,Kd_nM_Protac_to_Target_,Assay_Protac_to_Target_Kd_,Ki_nM_Protac_to_Target_,Assay_Protac_to_Target_Ki_,delta_G_kcal_mol_Protac_to_Target_,delta_H_kcal_mol_Protac_to_Target_,Tdelta_S_kcal_mol_Protac_to_Target_,Assay_Protac_to_Target_G_H_TS_,kon_1_Ms_Protac_to_Target_,koff_1_s_Protac_to_Target_,t1_2_s_Protac_to_Target_,Assay_Protac_to_Target_kon_koff_t1_2_,IC50_nM_Protac_to_E3_,Assay_Protac_to_E3_IC50_,EC50_nM_Protac_to_E3_,Assay_Protac_to_E3_EC50_,Kd_nM_Protac_to_E3_,Assay_Protac_to_E3_Kd_,Ki_nM_Protac_to_E3_,Assay_Protac_to_E3_Ki_,delta_G_kcal_mol_Protac_to_E3_,delta_H_kcal_mol_Protac_to_E3_,Tdelta_S_kcal_mol_Protac_to_E3_,Assay_Protac_to_E3_G_H_TS_,kon_1_Ms_Protac_to_E3_,koff_1_s_Protac_to_E3_,t1_2_s_Protac_to_E3_,Assay_Protac_to_E3_kon_koff_t1_2_,IC50_nM_Ternary_complex_,Assay_Ternary_complex_IC50_,EC50_nM_Ternary_complex_,Assay_Ternary_complex_EC50_,Kd_nM_Ternary_complex_,Assay_Ternary_complex_Kd_,Ki_nM_Ternary_complex_,Assay_Ternary_complex_Ki_,delta_G_kcal_mol_Ternary_complex_,delta_H_kcal_mol_Ternary_complex_,Tdelta_S_kcal_mol_Ternary_complex_,Assay_Ternary_complex_G_H_TS_,kon_1_Ms_Ternary_complex_,koff_1_s_Ternary_complex_,t1_2_s_Ternary_complex_,Assay_Ternary_complex_kon_koff_t1_2_,IC50_nM_Cellular_activities_,Assay_Cellular_activities_IC50_,EC50_nM_Cellular_activities_,Assay_Cellular_activities_EC50_,GI50_nM_Cellular_activities_,Assay_Cellular_activities_GI50_,ED50_nM_Cellular_activities_,Assay_Cellular_activities_ED50_,GR50_nM_Cellular_activities_,Assay_Cellular_activities_GR50_,PAMPA_Papp_nm_s_Permeability_,Assay_Permeability_PAMPA_Papp_,Caco_2_A2B_Papp_nm_s_Permeability_,Assay_Permeability_Caco_2_A2B_Papp_,Caco_2_B2A_Papp_nm_s_Permeability_,Assay_Permeability_Caco_2_B2A_Papp_,Molecular_Weight,Exact_Mass,XLogP3,Heavy_Atom_Count,Ring_Count,Hydrogen_Bond_Acceptor_Count,Hydrogen_Bond_Donor_Count,Rotatable_Bond_Count,Topological_Polar_Surface_Area,Molecular_Formula,InChI,InChI_Key
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOc2ccc(C=NNC(c3ccc(cc3)Oc3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)cc2)=O)=O)O)=O)scn1,ER,C9,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOc1ccc(C=NNC(c2ccc(cc2)O)=O)cc1,1,704,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.325,1112.402363,8.37,79,8,16,6,24,239.7,C59H64N6O12S2,"InChI=1S/C59H64N6O12S2/c1-36(39-8-10-40(11-9-39)53-37(2)60-35-78-53)62-57(71)49-30-45(68)33-65(49)58(72)55(59(3,4)5)63-51(69)34-75-27-26-73-24-25-74-28-29-76-46-19-6-38(7-20-46)32-61-64-56(70)42-14-21-47(22-15-42)77-52-48-23-18-44(67)31-50(48)79-54(52)41-12-16-43(66)17-13-41/h6-23,31-32,35-36,45,49,55,66-68H,24-30,33-34H2,1-5H3,(H,62,71)(H,63,69)(H,64,70)/b61-32+/t36-,45+,49-,55+/m0/s1",DEGMHHLQOUEETR-YFAOOSQUSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOCCOc2ccc(C=NNC(c3ccc(cc3)Oc3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)cc2)=O)=O)O)=O)scn1,ER,C10,Good,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOCCOc1ccc(C=NNC(c2ccc(cc2)O)=O)cc1,1,705,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.378,1156.428578,8.23,82,8,17,6,27,248.93,C61H68N6O13S2,"InChI=1S/C61H68N6O13S2/c1-38(41-8-10-42(11-9-41)55-39(2)62-37-81-55)64-59(73)51-32-47(70)35-67(51)60(74)57(61(3,4)5)65-53(71)36-78-29-28-76-25-24-75-26-27-77-30-31-79-48-19-6-40(7-20-48)34-63-66-58(72)44-14-21-49(22-15-44)80-54-50-23-18-46(69)33-52(50)82-56(54)43-12-16-45(68)17-13-43/h6-23,33-34,37-38,47,51,57,68-70H,24-32,35-36H2,1-5H3,(H,64,73)(H,65,71)(H,66,72)/b63-34+/t38-,47+,51-,57+/m0/s1",MHXLFBXXAMVPEQ-YOLCFEHHSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOCCOCCOc2ccc(C=NNC(c3ccc(cc3)Oc3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)cc2)=O)=O)O)=O)scn1,ER,C11,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOCCOCCOc1ccc(C=NNC(c2ccc(cc2)O)=O)cc1,1,706,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.431,1200.454793,8.08,85,8,18,6,30,258.16,C63H72N6O14S2,"InChI=1S/C63H72N6O14S2/c1-40(43-8-10-44(11-9-43)57-41(2)64-39-84-57)66-61(75)53-34-49(72)37-69(53)62(76)59(63(3,4)5)67-55(73)38-81-31-30-79-27-26-77-24-25-78-28-29-80-32-33-82-50-19-6-42(7-20-50)36-65-68-60(74)46-14-21-51(22-15-46)83-56-52-23-18-48(71)35-54(52)85-58(56)45-12-16-47(70)17-13-45/h6-23,35-36,39-40,49,53,59,70-72H,24-34,37-38H2,1-5H3,(H,66,75)(H,67,73)(H,68,74)/b65-36+/t40-,49+,53-,59+/m0/s1",PUBXZFLQPMZBLR-WNLUHUNASA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOCCOCCOCCOc2ccc(C=NNC(c3ccc(cc3)Oc3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)cc2)=O)=O)O)=O)scn1,ER,C12,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOCCOCCOCCOc1ccc(C=NNC(c2ccc(cc2)O)=O)cc1,1,707,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.484,1244.481008,7.93,88,8,19,6,33,267.39,C65H76N6O15S2,"InChI=1S/C65H76N6O15S2/c1-42(45-8-10-46(11-9-45)59-43(2)66-41-87-59)68-63(77)55-36-51(74)39-71(55)64(78)61(65(3,4)5)69-57(75)40-84-33-32-82-29-28-80-25-24-79-26-27-81-30-31-83-34-35-85-52-19-6-44(7-20-52)38-67-70-62(76)48-14-21-53(22-15-48)86-58-54-23-18-50(73)37-56(54)88-60(58)47-12-16-49(72)17-13-47/h6-23,37-38,41-42,51,55,61,72-74H,24-36,39-40H2,1-5H3,(H,68,77)(H,69,75)(H,70,76)/b67-38+/t42-,51+,55-,61+/m0/s1",IFJUDCJEGSJGTQ-AEIILGNMSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D1,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,C(c1ccccc1)=NNC(c1cccc(C=O)c1)=O,1,708,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.177,992.3237192,8.63,71,8,13,6,15,219.85,C54H52N6O9S2,"InChI=1S/C54H52N6O9S2/c1-30(33-11-13-34(14-12-33)48-31(2)55-29-70-48)57-52(67)43-24-40(63)27-60(43)53(68)50(54(3,4)5)58-45(64)28-69-41-20-9-32(10-21-41)26-56-59-51(66)37-8-6-7-36(23-37)47(65)46-42-22-19-39(62)25-44(42)71-49(46)35-15-17-38(61)18-16-35/h6-23,25-26,29-30,40,43,50,61-63H,24,27-28H2,1-5H3,(H,57,67)(H,58,64)(H,59,66)/b56-26+/t30-,40+,43-,50+/m0/s1",OYLJEVCNSQTSMZ-MTBWZIDISA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D2,Bad,10.1021/acschembio.0c00140,CC(N[C@H](C(N1C[C@@H](C[C@H]1C(N[C@@H](C)c1ccc(cc1)c1c(C)ncs1)=O)O)=O)C(C)(C)C)=O,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,709,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVY",4W9H,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.231,1020.355019,8.89,73,8,13,6,17,219.85,C56H56N6O9S2,"InChI=1S/C56H56N6O9S2/c1-32(35-13-15-36(16-14-35)50-33(2)57-31-72-50)59-54(69)45-27-42(65)30-62(45)55(70)52(56(3,4)5)60-47(66)10-7-25-71-43-22-11-34(12-23-43)29-58-61-53(68)39-9-6-8-38(26-39)49(67)48-44-24-21-41(64)28-46(44)73-51(48)37-17-19-40(63)20-18-37/h6,8-9,11-24,26,28-29,31-32,42,45,52,63-65H,7,10,25,27,30H2,1-5H3,(H,59,69)(H,60,66)(H,61,68)/b58-29+/t32-,42+,45-,52+/m0/s1",PKTMCHFDKQRUQF-SBIILFOSSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CCCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D3,Bad,10.1021/acschembio.0c00140,CC(N[C@H](C(N1C[C@@H](C[C@H]1C(N[C@@H](C)c1ccc(cc1)c1c(C)ncs1)=O)O)=O)C(C)(C)C)=O,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,710,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVY",4W9H,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.258,1034.370669,9.25,74,8,13,6,18,219.85,C57H58N6O9S2,"InChI=1S/C57H58N6O9S2/c1-33(36-14-16-37(17-15-36)51-34(2)58-32-73-51)60-55(70)46-28-43(66)31-63(46)56(71)53(57(3,4)5)61-48(67)11-6-7-26-72-44-23-12-35(13-24-44)30-59-62-54(69)40-10-8-9-39(27-40)50(68)49-45-25-22-42(65)29-47(45)74-52(49)38-18-20-41(64)21-19-38/h8-10,12-25,27,29-30,32-33,43,46,53,64-66H,6-7,11,26,28,31H2,1-5H3,(H,60,70)(H,61,67)(H,62,69)/b59-30+/t33-,43+,46-,53+/m0/s1",SIUWNOOOEOCUQL-WFZPVKHBSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CCCCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D4,Good,10.1021/acschembio.0c00140,CC(N[C@H](C(N1C[C@@H](C[C@H]1C(N[C@@H](C)c1ccc(cc1)c1c(C)ncs1)=O)O)=O)C(C)(C)C)=O,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,711,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVY",4W9H,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.285,1048.38632,9.6,75,8,13,6,19,219.85,C58H60N6O9S2,"InChI=1S/C58H60N6O9S2/c1-34(37-15-17-38(18-16-37)52-35(2)59-33-74-52)61-56(71)47-29-44(67)32-64(47)57(72)54(58(3,4)5)62-49(68)12-7-6-8-27-73-45-24-13-36(14-25-45)31-60-63-55(70)41-11-9-10-40(28-41)51(69)50-46-26-23-43(66)30-48(46)75-53(50)39-19-21-42(65)22-20-39/h9-11,13-26,28,30-31,33-34,44,47,54,65-67H,6-8,12,27,29,32H2,1-5H3,(H,61,71)(H,62,68)(H,63,70)/b60-31+/t34-,44+,47-,54+/m0/s1",CNFIYNLIHAMCCL-DQXHRWGYSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CCCCCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D5,Good,10.1021/acschembio.0c00140,CC(N[C@H](C(N1C[C@@H](C[C@H]1C(N[C@@H](C)c1ccc(cc1)c1c(C)ncs1)=O)O)=O)C(C)(C)C)=O,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCCCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,712,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVY",4W9H,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063.312,1062.40197,10.15,76,8,13,6,20,219.85,C59H62N6O9S2,"InChI=1S/C59H62N6O9S2/c1-35(38-16-18-39(19-17-38)53-36(2)60-34-75-53)62-57(72)48-30-45(68)33-65(48)58(73)55(59(3,4)5)63-50(69)13-8-6-7-9-28-74-46-25-14-37(15-26-46)32-61-64-56(71)42-12-10-11-41(29-42)52(70)51-47-27-24-44(67)31-49(47)76-54(51)40-20-22-43(66)23-21-40/h10-12,14-27,29,31-32,34-35,45,48,55,66-68H,6-9,13,28,30,33H2,1-5H3,(H,62,72)(H,63,69)(H,64,71)/b61-32+/t35-,45+,48-,55+/m0/s1",XPTNQRLSZSTWDA-ONCHSFKASA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CCCCCCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D6,Bad,10.1021/acschembio.0c00140,CC(N[C@H](C(N1C[C@@H](C[C@H]1C(N[C@@H](C)c1ccc(cc1)c1c(C)ncs1)=O)O)=O)C(C)(C)C)=O,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCCCCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,713,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVY",4W9H,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.339,1076.41762,10.69,77,8,13,6,21,219.85,C60H64N6O9S2,"InChI=1S/C60H64N6O9S2/c1-36(39-17-19-40(20-18-39)54-37(2)61-35-76-54)63-58(73)49-31-46(69)34-66(49)59(74)56(60(3,4)5)64-51(70)14-9-7-6-8-10-29-75-47-26-15-38(16-27-47)33-62-65-57(72)43-13-11-12-42(30-43)53(71)52-48-28-25-45(68)32-50(48)77-55(52)41-21-23-44(67)24-22-41/h11-13,15-28,30,32-33,35-36,46,49,56,67-69H,6-10,14,29,31,34H2,1-5H3,(H,63,73)(H,64,70)(H,65,72)/b62-33+/t36-,46+,49-,56+/m0/s1",PFXXKRZOEYSIOM-NRUGZTNOSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D7,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,714,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.23,1036.349934,8.48,74,8,14,6,18,229.08,C56H56N6O10S2,"InChI=1S/C56H56N6O10S2/c1-32(35-11-13-36(14-12-35)50-33(2)57-31-73-50)59-54(69)45-26-42(65)29-62(45)55(70)52(56(3,4)5)60-47(66)30-71-23-24-72-43-20-9-34(10-21-43)28-58-61-53(68)39-8-6-7-38(25-39)49(67)48-44-22-19-41(64)27-46(44)74-51(48)37-15-17-40(63)18-16-37/h6-22,25,27-28,31-32,42,45,52,63-65H,23-24,26,29-30H2,1-5H3,(H,59,69)(H,60,66)(H,61,68)/b58-28+/t32-,42+,45-,52+/m0/s1",BJDSZBMYSLXUPV-XYLIPHBNSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D8,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,715,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.283,1080.376149,8.34,77,8,15,6,21,238.31,C58H60N6O11S2,"InChI=1S/C58H60N6O11S2/c1-34(37-11-13-38(14-12-37)52-35(2)59-33-76-52)61-56(71)47-28-44(67)31-64(47)57(72)54(58(3,4)5)62-49(68)32-74-24-23-73-25-26-75-45-20-9-36(10-21-45)30-60-63-55(70)41-8-6-7-40(27-41)51(69)50-46-22-19-43(66)29-48(46)77-53(50)39-15-17-42(65)18-16-39/h6-22,27,29-30,33-34,44,47,54,65-67H,23-26,28,31-32H2,1-5H3,(H,61,71)(H,62,68)(H,63,70)/b60-30+/t34-,44+,47-,54+/m0/s1",PKIYUXKRCGQMCO-GJPVMYAWSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D9,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,716,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.336,1124.402363,8.19,80,8,16,6,24,247.54,C60H64N6O12S2,"InChI=1S/C60H64N6O12S2/c1-36(39-11-13-40(14-12-39)54-37(2)61-35-79-54)63-58(73)49-30-46(69)33-66(49)59(74)56(60(3,4)5)64-51(70)34-77-26-25-75-23-24-76-27-28-78-47-20-9-38(10-21-47)32-62-65-57(72)43-8-6-7-42(29-43)53(71)52-48-22-19-45(68)31-50(48)80-55(52)41-15-17-44(67)18-16-41/h6-22,29,31-32,35-36,46,49,56,67-69H,23-28,30,33-34H2,1-5H3,(H,63,73)(H,64,70)(H,65,72)/b62-32+/t36-,46+,49-,56+/m0/s1",KQYVZQBHZUBLTP-AXFNRSQBSA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D10,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,717,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169.389,1168.428578,8.04,83,8,17,6,27,256.77,C62H68N6O13S2,"InChI=1S/C62H68N6O13S2/c1-38(41-11-13-42(14-12-41)56-39(2)63-37-82-56)65-60(75)51-32-48(71)35-68(51)61(76)58(62(3,4)5)66-53(72)36-80-28-27-78-24-23-77-25-26-79-29-30-81-49-20-9-40(10-21-49)34-64-67-59(74)45-8-6-7-44(31-45)55(73)54-50-22-19-47(70)33-52(50)83-57(54)43-15-17-46(69)18-16-43/h6-22,31,33-34,37-38,48,51,58,69-71H,23-30,32,35-36H2,1-5H3,(H,65,75)(H,66,72)(H,67,74)/b64-34+/t38-,48+,51-,58+/m0/s1",NAVDFJOLHDGYSG-GLRVHRCISA-N
Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(COCCOCCOCCOCCOCCOc2ccc(C=NNC(c3cccc(c3)C(c3c4ccc(cc4sc3c3ccc(cc3)O)O)=O)=O)cc2)=O)=O)O)=O)scn1,ER,D11,Bad,10.1021/acschembio.0c00140,Cc1c(c2ccc(cc2)[C@H](C)NC([C@@H]2C[C@H](CN2C([C@H](C(C)(C)C)NC(CO)=O)=O)O)=O)scn1,c1cc(ccc1c1cc2ccc(cc2s1)O)O,CCOCCOCCOCCOCCOc1ccc(C=NNC(c2cccc(C=O)c2)=O)cc1,1,718,P03372,VHL,P40337,"4W9E,4W9F,4W9H,5NVV,5NVY",5NVV,1GWQ,1GWQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.442,1212.454793,7.89,86,8,18,6,30,266,C64H72N6O14S2,"InChI=1S/C64H72N6O14S2/c1-40(43-11-13-44(14-12-43)58-41(2)65-39-85-58)67-62(77)53-34-50(73)37-70(53)63(78)60(64(3,4)5)68-55(74)38-83-30-29-81-26-25-79-23-24-80-27-28-82-31-32-84-51-20-9-42(10-21-51)36-66-69-61(76)47-8-6-7-46(33-47)57(75)56-52-22-19-49(72)35-54(52)86-59(56)45-15-17-48(71)18-16-45/h6-22,33,35-36,39-40,50,53,60,71-73H,23-32,34,37-38H2,1-5H3,(H,67,77)(H,68,74)(H,69,76)/b66-36+/t40-,50+,53-,60+/m0/s1",YUQAZSVWJBBAHS-QSTUGTPTSA-N
